PERMIT #,CASE_TYPE,CASE_TYPE_DESC,SUB_TYPE,SUB_TYPE_DESC,CONSTRUCTION COST,Square Footage,STATUS_CODE,Date_Initiated,Date_Issued,TASK_CODE,TASK_DESC,RESULT_CODE,RESULT_DESC,Task_Complete_Date,dept,deltatask,postissuedtask,phase
2020014991,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",247988.3,2409.0,DONE,2020-03-07,2020-05-07,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-05-20,ws,439.0,True,inspection
2020014991,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",247988.3,2409.0,DONE,2020-03-07,2020-05-07,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-05-20,ws,439.0,True,inspection
2020014429,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-05-08,ws,429.0,True,inspection
2020014429,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-05-08,ws,429.0,True,inspection
2020014429,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSUWTRAVL,U&O Water Availability Final Approval,REJECTED,Rejected,2021-03-17,ws,377.0,True,inspection
2020014429,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-05-08,ws,429.0,True,inspection
2020014429,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-05-08,ws,429.0,True,inspection
2020014429,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSUWTRAVL,U&O Water Availability Final Approval,REJECTED,Rejected,2021-03-20,ws,380.0,True,inspection
2020014429,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSUWTRAVL,U&O Water Availability Final Approval,REJECTED,Rejected,2021-03-29,ws,389.0,True,inspection
2020014435,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-17,ws,377.0,True,inspection
2020014435,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-17,ws,377.0,True,inspection
2020014435,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-17,ws,377.0,True,inspection
2020014435,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,DONE,2020-03-05,2020-05-07,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-17,ws,377.0,True,inspection
2020021274,CARN,Building Residential - New,CAA01R301,Single Family Residence,529513.58,6482.0,ISSUE,2020-04-02,2020-05-07,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-05-10,ws,403.0,True,inspection
2020021274,CARN,Building Residential - New,CAA01R301,Single Family Residence,529513.58,6482.0,ISSUE,2020-04-02,2020-05-07,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-05-10,ws,403.0,True,inspection
2019073617,CACN,Building Commercial - New,CAL04A501,"Comm. Amusement (Out), Amusement Park",977378.0,0.0,DONE,2019-12-03,2020-05-07,WSUXCON,U&O Cross Connect Final Approval,APPROVED,Approved,2020-06-11,ws,191.0,True,inspection
2019073617,CACN,Building Commercial - New,CAL04A501,"Comm. Amusement (Out), Amusement Park",977378.0,0.0,DONE,2019-12-03,2020-05-07,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-06-11,ws,191.0,True,inspection
2019073617,CACN,Building Commercial - New,CAL04A501,"Comm. Amusement (Out), Amusement Park",977378.0,0.0,DONE,2019-12-03,2020-05-07,WSUXCON,U&O Cross Connect Final Approval,APPROVED,Approved,2020-06-11,ws,191.0,True,inspection
2019073617,CACN,Building Commercial - New,CAL04A501,"Comm. Amusement (Out), Amusement Park",977378.0,0.0,DONE,2019-12-03,2020-05-07,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-06-11,ws,191.0,True,inspection
2020014442,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,ISSUE,2020-03-05,2020-05-07,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-17,ws,377.0,True,inspection
2020014442,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,ISSUE,2020-03-05,2020-05-07,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-17,ws,377.0,True,inspection
2020014442,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,ISSUE,2020-03-05,2020-05-07,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-17,ws,377.0,True,inspection
2020014442,CARN,Building Residential - New,CAA01R301,Single Family Residence,237198.29,2332.0,ISSUE,2020-03-05,2020-05-07,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-17,ws,377.0,True,inspection
2020014952,CARN,Building Residential - New,CAA01R301,Single Family Residence,332958.5,3239.0,DONE,2020-03-06,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-11-04,ws,243.0,True,inspection
2020014952,CARN,Building Residential - New,CAA01R301,Single Family Residence,332958.5,3239.0,DONE,2020-03-06,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-11-04,ws,243.0,True,inspection
2020014952,CARN,Building Residential - New,CAA01R301,Single Family Residence,332958.5,3239.0,DONE,2020-03-06,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-11-04,ws,243.0,True,inspection
2020014952,CARN,Building Residential - New,CAA01R301,Single Family Residence,332958.5,3239.0,DONE,2020-03-06,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-11-04,ws,243.0,True,inspection
2020026226,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",248466.82,2429.0,DONE,2020-04-27,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-02-26,ws,305.0,True,inspection
2020026226,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",248466.82,2429.0,DONE,2020-04-27,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-02-26,ws,305.0,True,inspection
2020026226,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",248466.82,2429.0,DONE,2020-04-27,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-02-26,ws,305.0,True,inspection
2020026226,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",248466.82,2429.0,DONE,2020-04-27,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-02-26,ws,305.0,True,inspection
2020026227,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",244247.08,2396.0,DONE,2020-04-27,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-02-26,ws,305.0,True,inspection
2020026227,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",244247.08,2396.0,DONE,2020-04-27,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-02-26,ws,305.0,True,inspection
2020026227,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",244247.08,2396.0,DONE,2020-04-27,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-02-26,ws,305.0,True,inspection
2020026227,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",244247.08,2396.0,DONE,2020-04-27,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-02-26,ws,305.0,True,inspection
2020026229,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",248466.82,2429.0,DONE,2020-04-27,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-02-26,ws,305.0,True,inspection
2020026229,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",248466.82,2429.0,DONE,2020-04-27,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-02-26,ws,305.0,True,inspection
2020026229,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",248466.82,2429.0,DONE,2020-04-27,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-02-26,ws,305.0,True,inspection
2020026229,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",248466.82,2429.0,DONE,2020-04-27,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-02-26,ws,305.0,True,inspection
2020026167,CARN,Building Residential - New,CAA01R301,Single Family Residence,234708.32,2197.0,DONE,2020-04-24,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-23,ws,152.0,True,inspection
2020026167,CARN,Building Residential - New,CAA01R301,Single Family Residence,234708.32,2197.0,DONE,2020-04-24,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-23,ws,152.0,True,inspection
2020026167,CARN,Building Residential - New,CAA01R301,Single Family Residence,234708.32,2197.0,DONE,2020-04-24,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-23,ws,152.0,True,inspection
2020026167,CARN,Building Residential - New,CAA01R301,Single Family Residence,234708.32,2197.0,DONE,2020-04-24,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-23,ws,152.0,True,inspection
2020026164,CARN,Building Residential - New,CAA01R301,Single Family Residence,234708.32,2197.0,DONE,2020-04-24,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-24,ws,153.0,True,inspection
2020026164,CARN,Building Residential - New,CAA01R301,Single Family Residence,234708.32,2197.0,DONE,2020-04-24,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-24,ws,153.0,True,inspection
2020026164,CARN,Building Residential - New,CAA01R301,Single Family Residence,234708.32,2197.0,DONE,2020-04-24,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-24,ws,153.0,True,inspection
2020026164,CARN,Building Residential - New,CAA01R301,Single Family Residence,234708.32,2197.0,DONE,2020-04-24,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-24,ws,153.0,True,inspection
2019077578,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",280000.0,0.0,DONE,2019-12-19,2020-05-08,WSUGRSCTRL,U&O Grease Control Final Approval - CA,APPROVED,Approved,2021-02-22,ws,431.0,True,inspection
2020024414,CARN,Building Residential - New,CAA01R301,Single Family Residence,229185.88,2356.0,DONE,2020-04-17,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-11-28,ws,225.0,True,inspection
2020024414,CARN,Building Residential - New,CAA01R301,Single Family Residence,229185.88,2356.0,DONE,2020-04-17,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-11-28,ws,225.0,True,inspection
2020024414,CARN,Building Residential - New,CAA01R301,Single Family Residence,229185.88,2356.0,DONE,2020-04-17,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-11-28,ws,225.0,True,inspection
2020024414,CARN,Building Residential - New,CAA01R301,Single Family Residence,229185.88,2356.0,DONE,2020-04-17,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-11-28,ws,225.0,True,inspection
2020024417,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-17,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-01-22,ws,280.0,True,inspection
2020024417,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-17,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-22,ws,280.0,True,inspection
2020024417,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-17,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-01-22,ws,280.0,True,inspection
2020024417,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-17,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-22,ws,280.0,True,inspection
2020024419,CARN,Building Residential - New,CAA01R301,Single Family Residence,259205.1,2603.0,DONE,2020-04-17,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-01-04,ws,262.0,True,inspection
2020024419,CARN,Building Residential - New,CAA01R301,Single Family Residence,259205.1,2603.0,DONE,2020-04-17,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-04,ws,262.0,True,inspection
2020024419,CARN,Building Residential - New,CAA01R301,Single Family Residence,259205.1,2603.0,DONE,2020-04-17,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-01-04,ws,262.0,True,inspection
2020024419,CARN,Building Residential - New,CAA01R301,Single Family Residence,259205.1,2603.0,DONE,2020-04-17,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-04,ws,262.0,True,inspection
2020024945,CARN,Building Residential - New,CAA01R301,Single Family Residence,225139.6,2313.0,DONE,2020-04-20,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-01-22,ws,277.0,True,inspection
2020024945,CARN,Building Residential - New,CAA01R301,Single Family Residence,225139.6,2313.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-22,ws,277.0,True,inspection
2020024945,CARN,Building Residential - New,CAA01R301,Single Family Residence,225139.6,2313.0,DONE,2020-04-20,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-01-22,ws,277.0,True,inspection
2020024945,CARN,Building Residential - New,CAA01R301,Single Family Residence,225139.6,2313.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-22,ws,277.0,True,inspection
2020024946,CARN,Building Residential - New,CAA01R301,Single Family Residence,222230.68,2212.0,DONE,2020-04-20,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-12-31,ws,255.0,True,inspection
2020024946,CARN,Building Residential - New,CAA01R301,Single Family Residence,222230.68,2212.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-12-31,ws,255.0,True,inspection
2020024946,CARN,Building Residential - New,CAA01R301,Single Family Residence,222230.68,2212.0,DONE,2020-04-20,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-12-31,ws,255.0,True,inspection
2020024946,CARN,Building Residential - New,CAA01R301,Single Family Residence,222230.68,2212.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-12-31,ws,255.0,True,inspection
2020024948,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-20,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-01-30,ws,285.0,True,inspection
2020024948,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-30,ws,285.0,True,inspection
2020024948,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-20,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-01-30,ws,285.0,True,inspection
2020024948,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-30,ws,285.0,True,inspection
2020024949,CARN,Building Residential - New,CAA01R301,Single Family Residence,268688.42,2674.0,DONE,2020-04-20,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-01-22,ws,277.0,True,inspection
2020024949,CARN,Building Residential - New,CAA01R301,Single Family Residence,268688.42,2674.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-22,ws,277.0,True,inspection
2020024949,CARN,Building Residential - New,CAA01R301,Single Family Residence,268688.42,2674.0,DONE,2020-04-20,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-01-22,ws,277.0,True,inspection
2020024949,CARN,Building Residential - New,CAA01R301,Single Family Residence,268688.42,2674.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-22,ws,277.0,True,inspection
2020024951,CARN,Building Residential - New,CAA01R301,Single Family Residence,278312.72,2760.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-02-08,ws,294.0,True,inspection
2020024951,CARN,Building Residential - New,CAA01R301,Single Family Residence,278312.72,2760.0,DONE,2020-04-20,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-02-08,ws,294.0,True,inspection
2020024951,CARN,Building Residential - New,CAA01R301,Single Family Residence,278312.72,2760.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-02-08,ws,294.0,True,inspection
2020024951,CARN,Building Residential - New,CAA01R301,Single Family Residence,278312.72,2760.0,DONE,2020-04-20,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-02-08,ws,294.0,True,inspection
2020024952,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-02,ws,316.0,True,inspection
2020024952,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-20,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-02,ws,316.0,True,inspection
2020024952,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-02,ws,316.0,True,inspection
2020024952,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-20,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-02,ws,316.0,True,inspection
2020024953,CARN,Building Residential - New,CAA01R301,Single Family Residence,308350.84,3098.0,DONE,2020-04-20,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-11-21,ws,215.0,True,inspection
2020024953,CARN,Building Residential - New,CAA01R301,Single Family Residence,308350.84,3098.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-11-21,ws,215.0,True,inspection
2020024953,CARN,Building Residential - New,CAA01R301,Single Family Residence,308350.84,3098.0,DONE,2020-04-20,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-11-21,ws,215.0,True,inspection
2020024953,CARN,Building Residential - New,CAA01R301,Single Family Residence,308350.84,3098.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-11-21,ws,215.0,True,inspection
2020024954,CARN,Building Residential - New,CAA01R301,Single Family Residence,282115.82,2952.0,DONE,2020-04-20,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-12-05,ws,229.0,True,inspection
2020024954,CARN,Building Residential - New,CAA01R301,Single Family Residence,282115.82,2952.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-12-05,ws,229.0,True,inspection
2020024954,CARN,Building Residential - New,CAA01R301,Single Family Residence,282115.82,2952.0,DONE,2020-04-20,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-12-05,ws,229.0,True,inspection
2020024954,CARN,Building Residential - New,CAA01R301,Single Family Residence,282115.82,2952.0,DONE,2020-04-20,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-12-05,ws,229.0,True,inspection
2020026581,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",1300430.0,0.0,DONE,2020-04-28,2020-05-08,WSUXCON,U&O Cross Connect Final Approval,REJECTED,Rejected,2020-10-20,ws,175.0,True,inspection
2020026581,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",1300430.0,0.0,DONE,2020-04-28,2020-05-08,WSUXCON,U&O Cross Connect Final Approval,APPROVED,Approved,2020-12-06,ws,222.0,True,inspection
2020026581,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",1300430.0,0.0,DONE,2020-04-28,2020-05-08,WSUXCON,U&O Cross Connect Final Approval,TEMP,Temporary,2020-10-23,ws,178.0,True,inspection
2020025193,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-21,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-01-22,ws,276.0,True,inspection
2020025193,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-21,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-22,ws,276.0,True,inspection
2020025193,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-21,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-01-22,ws,276.0,True,inspection
2020025193,CARN,Building Residential - New,CAA01R301,Single Family Residence,243953.36,2402.0,DONE,2020-04-21,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-22,ws,276.0,True,inspection
2020020738,CARN,Building Residential - New,CAA01R301,Single Family Residence,305098.64,3091.0,DONE,2020-03-31,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-05-25,ws,420.0,True,inspection
2020020738,CARN,Building Residential - New,CAA01R301,Single Family Residence,305098.64,3091.0,DONE,2020-03-31,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-05-25,ws,420.0,True,inspection
2020020738,CARN,Building Residential - New,CAA01R301,Single Family Residence,305098.64,3091.0,DONE,2020-03-31,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,REJECTED,Rejected,2021-04-19,ws,384.0,True,inspection
2020020738,CARN,Building Residential - New,CAA01R301,Single Family Residence,305098.64,3091.0,DONE,2020-03-31,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-05-25,ws,420.0,True,inspection
2020020738,CARN,Building Residential - New,CAA01R301,Single Family Residence,305098.64,3091.0,DONE,2020-03-31,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,REJECTED,Rejected,2021-05-21,ws,416.0,True,inspection
2020020738,CARN,Building Residential - New,CAA01R301,Single Family Residence,305098.64,3091.0,DONE,2020-03-31,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-05-25,ws,420.0,True,inspection
2020020738,CARN,Building Residential - New,CAA01R301,Single Family Residence,305098.64,3091.0,DONE,2020-03-31,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,REJECTED,Rejected,2021-05-17,ws,412.0,True,inspection
2020020737,CARN,Building Residential - New,CAA01R301,Single Family Residence,294833.42,3022.0,DONE,2020-03-31,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,REJECTED,Rejected,2021-05-17,ws,412.0,True,inspection
2020020737,CARN,Building Residential - New,CAA01R301,Single Family Residence,294833.42,3022.0,DONE,2020-03-31,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-05-17,ws,412.0,True,inspection
2020020737,CARN,Building Residential - New,CAA01R301,Single Family Residence,294833.42,3022.0,DONE,2020-03-31,2020-05-08,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-05-17,ws,412.0,True,inspection
2020020737,CARN,Building Residential - New,CAA01R301,Single Family Residence,294833.42,3022.0,DONE,2020-03-31,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-05-17,ws,412.0,True,inspection
2020020737,CARN,Building Residential - New,CAA01R301,Single Family Residence,294833.42,3022.0,DONE,2020-03-31,2020-05-08,WSUWTRAVL,U&O Water Availability Final Approval,REJECTED,Rejected,2021-05-01,ws,396.0,True,inspection
2020020737,CARN,Building Residential - New,CAA01R301,Single Family Residence,294833.42,3022.0,DONE,2020-03-31,2020-05-08,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-05-17,ws,412.0,True,inspection
2020019224,CARN,Building Residential - New,CAA01R301,Single Family Residence,243625.41,2320.0,DONE,2020-03-25,2020-05-11,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-08-04,ws,132.0,True,inspection
2020019224,CARN,Building Residential - New,CAA01R301,Single Family Residence,243625.41,2320.0,DONE,2020-03-25,2020-05-11,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-08-04,ws,132.0,True,inspection
2020019224,CARN,Building Residential - New,CAA01R301,Single Family Residence,243625.41,2320.0,DONE,2020-03-25,2020-05-11,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-08-04,ws,132.0,True,inspection
2020019224,CARN,Building Residential - New,CAA01R301,Single Family Residence,243625.41,2320.0,DONE,2020-03-25,2020-05-11,WSEXCUTCAP,WS Existing Service Cut and Capped,APPROVED,Approved,2020-08-04,ws,132.0,True,inspection
2020019226,CARN,Building Residential - New,CAA01R301,Single Family Residence,264045.46,2482.0,DONE,2020-03-25,2020-05-11,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-07-23,ws,120.0,True,inspection
2020019226,CARN,Building Residential - New,CAA01R301,Single Family Residence,264045.46,2482.0,DONE,2020-03-25,2020-05-11,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-07-23,ws,120.0,True,inspection
2020019226,CARN,Building Residential - New,CAA01R301,Single Family Residence,264045.46,2482.0,DONE,2020-03-25,2020-05-11,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-07-23,ws,120.0,True,inspection
